BR,PRODUCT,TYPE,ARGNO,DEALNO,SEQ,GLNO,COSTCENT,CCY,BEIND,CODE,QUAL,EFFDATE,POSTDATE,CMNE,DRCRIND,AMOUNT,SMEANS,SACCT,DESCR,DWH_ENTRY_DATE
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,19/04/2026,19/04/2026,HMGGBLDN  ,DR,703.72,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,20/04/2026,20/04/2026,HMGGBLDN  ,DR,47.45,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,21/04/2026,21/04/2026,HMGGBLDN  ,DR,57.67,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,24/04/2026,24/04/2026,HMGGBLDN  ,DR,119.72,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,25/04/2026,25/04/2026,HMGGBLDN  ,DR,107.31,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,26/04/2026,26/04/2026,HMGGBLDN  ,DR,120.45,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,28/04/2026,28/04/2026,HMGGBLDN  ,DR,156.22,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,01/05/2026,01/05/2026,HMGGBLDN  ,DR,746.79,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,02/05/2026,02/05/2026,HMGGBLDN  ,DR,233.6,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,04/05/2026,04/05/2026,HMGGBLDN  ,DR,151.84,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,05/05/2026,05/05/2026,HMGGBLDN  ,DR,308.06,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,08/05/2026,08/05/2026,HMGGBLDN  ,DR,353.32,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,09/05/2026,09/05/2026,HMGGBLDN  ,DR,336.53,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,10/05/2026,10/05/2026,HMGGBLDN  ,DR,94.17,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID49,0,82001001,1000000000,GBP,0,2660,+,15/05/2026,15/05/2026,HMGGBLDN  ,DR,110.96,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,-,08/05/2026,08/05/2026,HMGGBLDN  ,CR,2431.63,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,-,27/03/2026,27/03/2026,HMGGBLDN  ,CR,5.11,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,-,04/04/2026,04/04/2026,HMGGBLDN  ,CR,260.61,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,-,06/04/2026,06/04/2026,HMGGBLDN  ,CR,176.66,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,-,07/04/2026,07/04/2026,HMGGBLDN  ,CR,139.43,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,-,10/04/2026,10/04/2026,HMGGBLDN  ,CR,114.61,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,-,11/04/2026,11/04/2026,HMGGBLDN  ,CR,86.14,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,-,12/04/2026,12/04/2026,HMGGBLDN  ,CR,66.43,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,-,13/04/2026,13/04/2026,HMGGBLDN  ,CR,67.89,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,-,14/04/2026,14/04/2026,HMGGBLDN  ,CR,149.65,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,-,17/04/2026,17/04/2026,HMGGBLDN  ,CR,62.05,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID47,0,82001001,1000000000,GBP,0,2660,+,27/04/2026,27/04/2026,HMGGBLDN  ,DR,786.21,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID47,0,82001001,1000000000,GBP,0,2660,+,03/05/2026,03/05/2026,HMGGBLDN  ,DR,727.08,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID47,0,82001001,1000000000,GBP,0,2660,+,04/05/2026,04/05/2026,HMGGBLDN  ,DR,837.31,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID47,0,82001001,1000000000,GBP,0,2660,+,10/05/2026,10/05/2026,HMGGBLDN  ,DR,538.74,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID47,0,82001001,1000000000,GBP,0,2660,+,15/05/2026,15/05/2026,HMGGBLDN  ,DR,339.45,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID47,0,82001001,1000000000,GBP,0,2660,+,16/05/2026,16/05/2026,HMGGBLDN  ,DR,320.47,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID47,0,82001001,1000000000,GBP,0,2660,+,17/05/2026,17/05/2026,HMGGBLDN  ,DR,346.02,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,2,ID47,0,82001001,1000000000,GBP,0,2660,+,19/05/2026,19/05/2026,HMGGBLDN  ,DR,678.17,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|REVERSE MARK-TO-MARKET GAIN(LOS,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,21/03/2026,21/03/2026,HMGGBLDN  ,CR,230.68,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,24/03/2026,24/03/2026,HMGGBLDN  ,CR,475.96,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,31/03/2026,31/03/2026,HMGGBLDN  ,CR,274.48,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,03/04/2026,03/04/2026,HMGGBLDN  ,CR,276.67,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,07/04/2026,07/04/2026,HMGGBLDN  ,CR,169.36,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,10/04/2026,10/04/2026,HMGGBLDN  ,CR,143.08,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,17/04/2026,17/04/2026,HMGGBLDN  ,CR,374.49,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,19/04/2026,19/04/2026,HMGGBLDN  ,CR,271.56,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,20/04/2026,20/04/2026,HMGGBLDN  ,CR,235.79,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,21/04/2026,21/04/2026,HMGGBLDN  ,CR,116.07,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,24/04/2026,24/04/2026,HMGGBLDN  ,CR,274.48,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,25/04/2026,25/04/2026,HMGGBLDN  ,CR,124.83,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,27/04/2026,27/04/2026,HMGGBLDN  ,CR,116.8,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,01/05/2026,01/05/2026,HMGGBLDN  ,CR,108.77,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,09/05/2026,09/05/2026,HMGGBLDN  ,CR,305.14,       ,               ,GB00XXXXXX04        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,10/05/2026,10/05/2026,HMGGBLDN  ,CR,221.19,       ,               ,GB00XXXXXX04        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,15/05/2026,15/05/2026,HMGGBLDN  ,CR,1238.08,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,16/05/2026,16/05/2026,HMGGBLDN  ,CR,1148.29,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID50,0,82001010,1000000000,GBP,0,2420,-,19/05/2026,19/05/2026,HMGGBLDN  ,CR,197.1,       ,               ,GB00XXXXXX04        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID52,0,82001001,1000000000,GBP,0,2420,-,08/05/2026,08/05/2026,HMGGBLDN  ,DR,2431.63,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,11/04/2026,11/04/2026,HMGGBLDN  ,DR,105.12,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,12/04/2026,12/04/2026,HMGGBLDN  ,DR,107.31,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,13/04/2026,13/04/2026,HMGGBLDN  ,DR,116.07,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,14/04/2026,14/04/2026,HMGGBLDN  ,DR,79.57,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,17/04/2026,17/04/2026,HMGGBLDN  ,DR,154.03,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,19/04/2026,19/04/2026,HMGGBLDN  ,DR,160.6,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,20/04/2026,20/04/2026,HMGGBLDN  ,DR,163.52,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,21/04/2026,21/04/2026,HMGGBLDN  ,DR,218.27,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,24/04/2026,24/04/2026,HMGGBLDN  ,DR,205.86,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,25/04/2026,25/04/2026,HMGGBLDN  ,DR,213.89,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,2,ID54,0,82001001,1000000000,GBP,0,2420,-,27/03/2026,27/03/2026,HMGGBLDN  ,DR,5.11,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID54,0,82001001,1000000000,GBP,0,2420,-,04/04/2026,04/04/2026,HMGGBLDN  ,DR,260.61,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID54,0,82001001,1000000000,GBP,0,2420,-,06/04/2026,06/04/2026,HMGGBLDN  ,DR,176.66,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID54,0,82001001,1000000000,GBP,0,2420,-,07/04/2026,07/04/2026,HMGGBLDN  ,DR,139.43,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID54,0,82001001,1000000000,GBP,0,2420,-,10/04/2026,10/04/2026,HMGGBLDN  ,DR,114.61,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID54,0,82001001,1000000000,GBP,0,2420,-,11/04/2026,11/04/2026,HMGGBLDN  ,DR,86.14,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID54,0,82001001,1000000000,GBP,0,2420,-,12/04/2026,12/04/2026,HMGGBLDN  ,DR,66.43,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID54,0,82001001,1000000000,GBP,0,2420,-,13/04/2026,13/04/2026,HMGGBLDN  ,DR,67.89,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID54,0,82001001,1000000000,GBP,0,2420,-,14/04/2026,14/04/2026,HMGGBLDN  ,DR,149.65,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID54,0,82001001,1000000000,GBP,0,2420,-,17/04/2026,17/04/2026,HMGGBLDN  ,DR,62.05,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,28/03/2026,28/03/2026,HMGGBLDN  ,DR,74.46,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,29/03/2026,29/03/2026,HMGGBLDN  ,DR,54.02,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,31/03/2026,31/03/2026,HMGGBLDN  ,DR,51.1,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,03/04/2026,03/04/2026,HMGGBLDN  ,DR,46.72,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,18/04/2026,18/04/2026,HMGGBLDN  ,DR,89.79,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,19/04/2026,19/04/2026,HMGGBLDN  ,DR,131.4,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,20/04/2026,20/04/2026,HMGGBLDN  ,DR,149.65,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,21/04/2026,21/04/2026,HMGGBLDN  ,DR,251.12,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,24/04/2026,24/04/2026,HMGGBLDN  ,DR,248.93,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,25/04/2026,25/04/2026,HMGGBLDN  ,DR,265.72,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,26/04/2026,26/04/2026,HMGGBLDN  ,DR,45.99,       ,               ,GB00XXXXXX08        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID54,0,82001010,1000000000,GBP,0,2420,+,27/04/2026,27/04/2026,HMGGBLDN  ,DR,259.88,       ,               ,GB00XXXXXX07        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID48,0,82001010,1000000000,GBP,0,2420,-,23/02/2026,23/02/2026,HMGGBLDN  ,CR,3448.52,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID48,0,82001010,1000000000,GBP,0,2420,-,28/02/2026,28/02/2026,HMGGBLDN  ,CR,55.48,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID48,0,82001001,1000000000,GBP,0,2420,-,23/02/2026,23/02/2026,HMGGBLDN  ,DR,3448.52,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID48,0,82001001,1000000000,GBP,0,2420,-,28/02/2026,28/02/2026,HMGGBLDN  ,DR,55.48,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID48,0,82001010,1000000000,GBP,0,2420,+,01/03/2026,01/03/2026,HMGGBLDN  ,DR,53.29,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID48,0,82001010,1000000000,GBP,0,2420,+,06/03/2026,06/03/2026,HMGGBLDN  ,DR,203.67,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID48,0,82001010,1000000000,GBP,0,2420,+,13/03/2026,13/03/2026,HMGGBLDN  ,DR,973.09,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID48,0,82001010,1000000000,GBP,0,2420,+,15/03/2026,15/03/2026,HMGGBLDN  ,DR,1099.38,       ,               ,GB00XXXXXX01        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID48,0,82001010,1000000000,GBP,0,2420,+,17/03/2026,17/03/2026,HMGGBLDN  ,DR,729.27,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,2,ID50,0,82001001,1000000000,GBP,0,2420,-,21/03/2026,21/03/2026,HMGGBLDN  ,DR,230.68,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID50,0,82001001,1000000000,GBP,0,2420,-,24/03/2026,24/03/2026,HMGGBLDN  ,DR,475.96,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID50,0,82001001,1000000000,GBP,0,2420,-,31/03/2026,31/03/2026,HMGGBLDN  ,DR,274.48,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID50,0,82001001,1000000000,GBP,0,2420,-,03/04/2026,03/04/2026,HMGGBLDN  ,DR,276.67,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID50,0,82001001,1000000000,GBP,0,2420,-,07/04/2026,07/04/2026,HMGGBLDN  ,DR,169.36,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID50,0,82001001,1000000000,GBP,0,2420,-,10/04/2026,10/04/2026,HMGGBLDN  ,DR,143.08,       ,               ,GB00XXXXXX02        |BCAP|1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID50,0,82001001,1000000000,GBP,0,2420,-,17/04/2026,17/04/2026,HMGGBLDN  ,DR,374.49,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,2,ID50,0,82001001,1000000000,GBP,0,2420,-,19/04/2026,19/04/2026,HMGGBLDN  ,DR,271.56,       ,               ,GB00XXXXXX03        |BMM |1000000000|H|MARK-TO-MARKET LOSS            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,26/04/2026,26/04/2026,HMGGBLDN  ,DR,253.31,       ,               ,GB00XXXXXX06        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
1,SECUR ,TB,1,ID52,0,82001010,1000000000,GBP,0,2420,+,27/04/2026,27/04/2026,HMGGBLDN  ,DR,221.19,       ,               ,GB00XXXXXX05        |BCAP|1000000000|H|MARK-TO-MARKET GAIN            ,01/02/2026 18:56
